"Images","Title","Description","Brand","Condition","Primary Color","Secondary Color","Tags","Sku","Category","Price","Status","Listed Date","Sold Date","Shipped Date","Listing Platforms","Sold Platform","Internal Notes","Price Sold","Cost of Goods","Marketplace Fees","Shipping Expenses","Labels","Quantity Left","Quantity Sold"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/a2fcd4b1-5d8b-4298-a0fc-83c1c3c32055.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Roughrider Circle T Small Sherpa Shirt Navy Blue Southwestern 90s Vintage US","90s Roughrider by Circle T sherpa shirt with Southwestern embroidered patches in navy blue.

Relaxed fit in soft sherpa fleece with cotton backing, styled for casual layering. Made in USA.

Size: Small

Condition: Excellent pre-owned; no visible flaws. See photos for details.

Measurements: see photos for full measurements.

OFFERS WELCOME! Next day shipping if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.","RoughRider by Circle T","Pre-Owned - Excellent","Blue","Brown","","","Casual Button-Down Shirts","43.99","Sold","2025-11-13","2025-11-19","","Depop","Depop","og tp 8","15.6","3.65","1.23","0","raghouse, clothing, Vintage Fleece, A11","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/7b5dd79e-9671-423c-8416-987ada6ecbe3.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Aura Silver Boho Hoop Earring Set 6 Pairs Mixed Size Beaded Contemporary","Contemporary Aura hoop earring set with 6 versatile pairs in silver-plated finish.

Mix of plain, textured, and beaded hoops in various sizes, styled for everyday wear or layering.

Size: One Size

Condition: New with tags; Flaws: None. See photos for details.

Measurements: Hoops range from approx 10mm-20mm diameter. See photos for full measurements.

OFFERS WELCOME! Ships next business day if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.","Aura","New With Tags/Box","Silver","","","","Earrings","24","Active","2025-12-01","","","eBay, Mercari, Depop, Poshmark","","Cost: $2 | Mat: $0.95 | Ship: $0 | Target: $9 | Markup: { Etsy: 35% | eBay: 50% | Depop: 85% | Poshmark: 25% | Mercari: 15% }","","2","","","cheapwholesalejewel, jewelry","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/4053d9a2-488e-489e-9127-f461b374b80b.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Entro L Cottagecore Midi Dress Emerald Green Smocked Tiered Ruffle","Romantic cottagecore Entro midi dress with smocked bodice and tiered ruffle details in emerald green.

Satin-finish polyester, styled for special occasions and warm weather.

Size: L

Condition: New with tags; no flaws. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Entro","New With Tags/Box","Green","","","","Dresses","46.99","Sold","2026-01-05","2026-03-01","","eBay","eBay","Cost: $0 | Mat: $0.23 | Ship: $0 | Target: $34 | Markup: { Etsy: 35% | eBay: 35% | Depop: 35% | Poshmark: 15% | Mercari: 5% }","27.49","0","9.21","0","A16, clothing, andrea","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/8b0c7353-69ba-4a86-b681-ec253f7defce.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Isabel Maternity S/M Black Camisole Tank Top Ribbed Support Adjustable Straps","Everyday Isabel Maternity camisole with ribbed belly support panel in classic black.

Stretchy nylon-spandex blend with adjustable straps, designed for maternity and postpartum wear.

Size: S/M

Condition: Good, gently used with no visible flaws. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Isabel Maternity by Ingrid & Isabel","Pre-Owned - Good","Black","","","","Tops","17","Active","2026-01-09","","","eBay, Mercari, Poshmark, Depop","","Cost: $0 | Mat: $0.23 | Ship: $0 | Target: $9 | Markup: { Etsy: 35% | eBay: 35% | Depop: 35% | Poshmark: 15% | Mercari: 5% }","","0","","","andrea, clothing, A16","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/aa6cd0ad-85b3-4727-9953-98d58f46415a.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Sheer green mesh crop top – collared button front y2k","Y2K sheer collared crop top with long sleeves, button-down front, and lightweight mesh for bold layering or night-out looks. Stretchy 95% polyester, 5% elastane for a sleek fit.","None and/or Unknown","Pre-Owned - Excellent","Green","","greenmesh, y2kstyle, collaredcrop, sheerblouse, buttontop","","Tops","12.99","Sold","2025-07-02","2025-08-21","","eBay","eBay","og tp: 4, 3","10.39","1.24","2.88","5.83","raghouse, clothing, A3","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/55af05d6-e522-4e5a-84b5-6516e1c6829c.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Bon Worth Vintage Floral Blouse - White Pink Classic Fit Romantic Y2K","Vintage aesthetic Bon Worth blouse with romantic floral pattern in white and pink. Classic fit silhouette in lightweight woven polyester, styled for spring and summer.

Condition: Excellent; Flaws: None visible. See photos for details.

Measurements: See photos for full measurements

Open to offers! Happy to bundle. Ships next business day.","BonWorth","Pre-Owned - Excellent","White","Pink","","","Tops","32.99","Sold","2025-10-24","2025-11-02","","eBay","eBay","sleeve:
length:
p2p:
og tp:","24.74","1.8","6.98","5.15","raghouse, clothing, A6, Secretary Blouses","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/d6e74463-7382-4d0e-bc3e-818b5f22cd97.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Orange Kiss Ribbed Striped Henley Top V-Neck Long Sleeve Beige/Burgundy M Y2K","Ribbed striped henley top in beige with burgundy/pink micro-stripes and a 3-button v-neck. Soft cotton-spandex stretch with a close, comfy fit. Y2K-inspired everyday basic with subtle texture. Condition: Good.","Orange Kiss","Pre-Owned - Good","Beige","","","","Tops","16.99","Sold","2025-09-18","2025-10-12","","Depop","Depop","sleeve:
length:
p2p:
og tp: 5","4","1.24","0.83","0","raghouse, clothing, A6","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/c60c5a5e-5cc0-4d4b-bb9f-ec1ed9df0858.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Marvel Comics Spider-Man Panel Graphic Tee XL White Crewneck Embroidered","Graphic Spider-Man comic-panel tee in white with a classic crewneck silhouette and an embroidered logo hit. Soft cotton jersey; retro comic vibe with bold black-and-red print. Condition: Good","Marvel","Pre-Owned - Good","White","","","","T-Shirts","19.99","Sold","2025-10-01","2025-10-12","","Depop","Depop","og tp 3","5","2.76","0.85","0","A8, raghouse, clothing, Dirty White TV&Movie","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/939b56f6-e227-4998-804b-f87708dd4352.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Disney Mickey Mouse Square Graphic Tee White XL Crewneck Unisex Streetwear","Classic Mickey graphic tee in white with a bold square frame print. Relaxed regular fit, crew neckline, soft 100% cotton jersey. Modern streetwear staple with retro cartoon vibes. Graphic print front; solid back. Condition: Good. Faint stain on left shoulder, See photos for details.","Disney","Pre-Owned - Good","White","","","","T-Shirts","18","Active","2025-09-29","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 4","","3.93","","","raghouse, clothing, Dirty White TV&Movie, A8, cog:3.93, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/48841adf-d520-4eca-bde7-7dcd5f947848.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","UNIQLO Ribbed Henley Cropped Tank Top Olive Green Scoop Neck Size M","Cropped ribbed henley tank in olive/sage with scoop neckline and button placket. Soft cotton-rib stretch knit; comfy, fitted silhouette that pairs with high-rise bottoms. Minimalist/Y2K basic with subtle lettuce-edge hem. Condition: Excellent.","Uniqlo","Pre-Owned - Excellent","Green","","y2k, minimalist, streetwear, ribbed tank, cropped, henley, olive green, summer basic, layering","","Tops","14","Active","2025-09-14","","","eBay, Mercari, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 7","","1.24","","","raghouse, clothing, A6, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/f38048de-d5d8-40fd-80cf-035660ef7435.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","2013 Auto Plus Nationals NHRA Drag Racing T-Shirt 29th Annual Reading PA","2013 NHRA Auto Plus Nationals T-Shirt from the 29th Annual event at Maple Grove Raceway in Reading, PA.

Features a large, vibrant dragster graphic on the back with flames and electricity motifs. Small chest logo on the front.

Size: 2XL (2EG/2TG)

Condition: Pre-Owned - Fair. Shows signs of wear. There are small holes near the collar on both the front and back. Some distressing/fraying on the collar edge. See photos for details.

Measurements: See photos for measurements.

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Zara x Fruit of the Loom","Pre-Owned - Fair","White","Pink","Drag Racing, NHRA, Auto Plus, Reading PA, Maple Grove, Racing, Dragster","undefined","T-Shirts","18","Active","2026-02-07","","","eBay, Mercari, Depop, Poshmark","","","","2.93","","","cog:2.93, A17, dirtywhitesportstees, raghouse","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/bdea405c-afc4-4b76-bffd-df174ea9ca14.png?width=1202&height=1202&fit=bounds&bg-color=fff&canvas=1202,1202","Enzo Denim Button Shirt – Vintage Workwear Style M","Classic vintage denim shirt from Enzo with rugged workwear style. Button front with dual flap chest pockets and crisp pointed collar. Relaxed fit. Light vintage wear throughout.

Size: Tagged M.
","Enzo","Pre-Owned - Good","Blue","","vintage denim shirt, workwear style, 90s menswear, minimalist top, cotton buttondown","","Casual Button-Down Shirts","12","Active","2025-06-09","","","Etsy, eBay, Mercari, Depop, Poshmark","","og tp 18, 17","","0","","","A1, 120days+, 5profit, cog:1.24, closet, clothing, firstbox, theomarkdown","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/4d073f91-0355-4232-8e6a-9375485cc247.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Unbranded 80s Floral Blouse - Multi Red Purple Puff Sleeve Tunic Top","Vintage unbranded short‑sleeve floral blouse with vivid red, purple, and blue flowers over tiny white dots on a dark ground. Classic regular fit with crew neckline in a smooth woven fabric ideal for spring and summer wear. 

Condition: Excellent with no visible flaws; please review all images for details. 

Measurements: See photos for full measurements; flat bust shown and full length visible next to rulers in the images.

Open to offers; bundle to save and ships next business day","Unbranded","Pre-Owned - Excellent","Red","Purple","","","Tops","14","Active","2025-10-23","","","eBay, Etsy, Mercari, Depop, Poshmark","","og tp 18","","1.25","","","raghouse, clothing, A6, Secretary Blouses, cog:1.25, 90days+","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/f17f24be-090f-4880-b551-a3a651f4426b.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Gloria Lance minimalist black short sleeve blouse scoop neck keyhole 90s","Minimalist short-sleeve blouse in black with a relaxed, scoop-neck silhouette and keyhole back. Lightweight, silky-feel woven fabric; easy, dress-up-or-down basic. ’90s/early-2000s vibe, solid color—perfect capsule wardrobe piece. Condition: Good, gently used.","Gloria Lance","Pre-Owned - Good","Black","","","","Tops","14","Active","2025-09-16","","","eBay, Mercari, Etsy, Depop, Poshmark","","sleeve:
length:
p2p:
og tp: 4","","1.24","","","raghouse, clothing, A6, cog:1.24, firstbox, 120days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/5526d3b5-fb40-4500-844b-c97b221f8414.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Michael Kors MK graphic logo tee white cotton shirt M","White MK logo tee with bold black and red dotted circle graphic. 100% cotton, lightweight, made in Mexico.

Excellent pre-owned condition. Size M.","Michael Kors","Pre-Owned - Good","White","Red","graphictee, streetwearstyle, casualshirt, y2kstyle, designerlogo]","","T-Shirts","19.99","Sold","2025-06-25","2025-09-06","","eBay","eBay","og tp: 11, 9","12.74","1.24","2.11","4.74","raghouse, clothing, A2","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/a3198af1-a29a-40df-89e2-31efe78fd439.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Lindsey Blake Petites blouse green gold buttons short sleeve collared 80s","Blouson-style banded-hem short-sleeve blouse in bright kelly green with gold-tone swirl buttons and dual chest pockets. Light woven polyester body with a ribbed acrylic hem creates that easy bomber-blouse silhouette; open notch collar, relaxed fit. Vintage 80s/90s aesthetic.","Lindsey Blake","Pre-Owned - Excellent","Green","","","","Tops","14","Active","2025-10-01","","","eBay, Mercari, Etsy, Depop, Poshmark","","og tp 6","","1.79","","","A9, 80s Blouses, raghouse, clothing, cog:1.79, 90days+, 5profit","1",""
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/2c17cdae-b1a5-4a83-a97a-bcf73df2b00f.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","TOPSHOP Button-Down Blouse 6 Tan Black Horse Print Long Sleeve","TOPSHOP Button-Down Blouse—US 6. Tan with Black Horse Print. Long sleeve, collared, button front. Playful horse motif—unique neutral. Excellent pre-owned condition. See photos for measurements.","Topshop","Pre-Owned - Excellent","Tan","Black","Topshop, Horse Print, Blouse, Button Down, Beige, Unique Print, Long Sleeve, Collared, Morocco, Animal Print","CROP-WHT-M-001","Tops","16.99","Sold","2025-10-14","2025-11-27","","eBay","eBay","sleeve:
length:
p2p:
og tp: 2","9.94","1.8","3.05","5.09","raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/0c656a52-23ee-4df9-a04a-55461d0d5a49.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Mervyn's Pinstripe Button-Down Shirt 90s Men's Long Sleeve","Pinstripe, classic, preppy, vintage. 65% polyester, 35% cotton fabric with a relaxed fit and pointed collar from the Mervyn's Men's Collection, likely from the 1990s.

Gently used with a stain on the sleeve.

Measurements: Pit to pit: 25"", Length: 30.5"", Sleeve: 25"".","Mervyn's","Pre-Owned - Good","White","Red","pinstripe, vintage, 90s, menswear, button down shirt, preppy style, classic, long sleeve","","Casual Button-Down Shirts","26.99","Sold","2025-08-03","2025-09-15","","Etsy","Etsy","sleeve: 25
length: 30.5
p2p: 25
og tp: 13","17.24","1.24","1.94","4.89","A4, raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/759bba85-d009-4160-86c7-9c51095c3d05.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Los Angeles Apparel Y2K Minimalist Tube Top - Tan Beige Bandeau XS","Y2K minimalist Los Angeles Apparel tube top with fitted, strapless silhouette in solid tan beige.

Classic cropped bandeau in soft, stretchy cotton jersey—ideal for layering or summer streetwear.

Condition: Excellent; Flaws: None visible, see photos for details.

Measurements: See photos for full measurements.

Next day shipping if ordered by 5pm CT/6pm ET. Offers welcome! 15% off bundles of 2+ items.","Los Angeles Apparel","Pre-Owned - Excellent","Beige","","","","Tops","11","Sold","2025-10-29","2026-02-26","","Poshmark","Poshmark","OG TP 9","5","0","2.95","0","raghouse, clothing, A10, lucia, 90days+, cog:0","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/de42d272-e3f4-4994-a655-701653b112d6.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Ecko Unltd Raw & Uncut Rhino Muscle Tee – Y2K Streetwear","Y2K Ecko Unltd white sleeveless cotton tee with bold “Raw & Uncut” rhino graphic. Good condition with visible sweat stains at neckline and underarms.
","Ecko Unltd","Pre-Owned - Good","Black","Red","eckounltd, streetwear, rhino, graphictee, muscletee","","T-Shirts","24.99","Sold","2025-07-07","2025-11-27","","eBay","eBay","og tp: 13, 12","14.62","1.24","2.4","5.24","raghouse, clothing, A3","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/deefd775-03b2-47e6-a448-2c0de80632ca.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","SIERRA CASCADE L Vintage Fleece Pullover Teal Half-Zip 90s Outdoor","Vintage 90s Sierra Cascade fleece pullover with half-zip in vibrant teal turquoise.

Relaxed fit in soft fleece, styled for outdoor adventures and cozy layering.

Size: L

Condition: Excellent; gently used with no visible flaws, pilling, or stains. See photos for details.

Measurements: See photos for full measurements.

OFFERS WELCOME! Next day shipping if ordered by 5pm CT/6pm ET.

15% off bundles of 2+ items.","Sierra Cascade","Pre-Owned - Excellent","Blue","Green","","","Coats, Jackets & Vests","67.99","Sold","2025-11-13","2025-12-14","","Etsy","Etsy","og tp 20","36.39","3.65","3.82","0","A11, Vintage Fleece, raghouse, clothing","","1"
"https://images.vendoo.co/images/iGdvg7VlwXfcCLWacExVLUM0rbh2/a253013b-f0e6-4af9-80a5-768dce3284b4.jpeg?width=1600&height=1600&fit=bounds&bg-color=fff&canvas=1600,1600","Crazy Horse M Classic Shirt Jacket Tan Regular","Classic Crazy Horse by Liz Claiborne button-up shirt jacket in tan faux suede with dual chest pockets.

Regular fit in lightweight microsuede with stain-resistant finish, styled for casual workwear.

Size: M

Condition: Good; Flaws: some minor piling. See photos for details.

Measurements: Chest 20"" / Length 26"" / Sleeve 23.5""

OFFERS WELCOME! Ships in 1-2 business days.

15% off bundles of 2+ items.","Crazy Horse","Pre-Owned - Good","Beige","","crazy horse, liz claiborne, faux suede, shirt jacket, workwear, 90s","","Tops","22","Active","2026-02-26","","","eBay, Etsy, Mercari, Depop, Poshmark","","Comps estimated $14-18 for Crazy Horse faux suede shirts. Listed at $22 (16 x 1.35). Flaw: some minor piling noted.","","2.43","","","A20, cog:2.43","1",""
